pat_no,claim_no,word_ct,char_ct,or_ct,sf_ct,cns_ct,ind_flg,appl_id
3936053,2,21,127,0,0,0,0,
3936053,9,43,272,0,0,0,0,
3936053,7,28,163,0,0,0,0,
3936053,6,30,174,0,0,0,0,
3936053,10,19,99,0,0,0,0,
3936053,4,20,118,0,0,0,0,
3936053,3,36,201,0,0,0,0,
3936053,11,35,206,0,0,0,0,
3936061,3,120,726,0,0,0,1,
3936061,2,20,109,0,0,0,0,
3936061,1,128,827,0,0,0,1,
3936066,3,38,236,0,0,0,0,
3936066,4,48,303,0,0,0,0,
3936066,2,41,256,0,0,0,0,
3936066,5,50,274,0,0,0,0,
3936066,1,152,910,0,0,0,1,
3936066,6,42,230,0,0,0,0,
3936070,3,38,234,0,0,0,0,
3936070,10,34,193,0,0,0,0,
3936070,2,23,138,0,0,0,0,
3936070,8,21,124,0,0,0,0,
3936070,4,48,282,0,0,0,0,
3936070,11,35,213,0,0,0,0,
3936070,6,67,433,0,0,0,0,
3936070,1,314,2037,1,0,0,1,
3936070,7,55,351,0,0,0,0,
3936070,5,197,1166,0,0,0,1,
3936070,12,184,1193,0,0,0,1,
3936070,9,26,143,0,0,0,0,
3936075,1,127,748,0,0,0,1,
3936077,10,19,108,0,0,0,0,
3936077,4,182,1110,0,0,0,1,
3936077,6,24,135,0,0,0,0,
3936077,1,98,597,0,0,0,1,
3936077,3,24,132,0,0,0,0,
3936077,2,27,154,0,0,0,0,
3936077,7,30,168,0,0,0,0,
3936077,5,18,107,0,0,0,0,
3936077,8,106,659,0,0,0,1,
3936077,9,106,649,1,0,0,1,
3936078,3,120,785,0,0,0,1,
3936078,2,127,809,0,0,0,1,
3936078,1,175,1154,0,0,0,1,
3936082,9,27,155,0,0,0,0,
3936082,3,78,482,0,0,0,0,
3936082,26,52,305,0,0,0,0,
3936082,6,20,117,0,0,0,0,
3936082,28,15,88,0,0,0,0,
3936082,31,49,339,0,0,0,0,
3936082,29,310,1988,0,0,0,1,
3936082,13,15,88,0,0,0,0,
3936082,5,19,116,0,0,0,0,
3936082,25,27,158,0,0,0,0,
3936082,22,423,2644,0,0,0,1,
3936082,27,378,2368,0,0,0,1,
3936082,36,90,563,0,0,0,0,
3936082,32,22,137,0,0,0,0,
3936082,38,93,542,0,0,0,0,
3936082,14,28,170,0,0,0,0,
3936082,35,28,184,0,0,0,0,
3936082,7,68,408,0,0,0,0,
3936082,1,307,1939,0,0,0,1,
3936082,8,49,301,0,0,0,0,
3936082,17,30,179,0,0,0,0,
3936082,18,32,201,0,0,0,0,
3936082,21,68,382,0,0,0,0,
3936082,2,16,100,0,0,0,0,
3936082,34,28,165,0,0,0,0,
3936082,11,41,234,0,0,0,0,
3936082,24,356,2248,0,0,0,1,
3936082,33,49,278,0,0,0,0,
3936082,23,326,2052,0,0,0,1,
3936082,12,36,207,0,0,0,0,
3936082,30,528,3439,0,0,0,1,
3936082,20,89,564,0,0,0,0,
3936082,19,346,2180,0,0,0,1,
3936082,10,32,176,0,0,0,0,
3936082,37,37,213,0,0,0,0,
3936082,15,267,1745,0,0,0,1,
3936082,16,32,179,0,0,0,0,
3936082,4,24,153,0,0,0,0,
3936086,4,74,467,0,0,0,0,
3936086,9,167,1019,1,0,0,1,
3936086,13,27,163,0,0,0,0,
3936086,10,43,287,0,0,0,0,
3936086,7,32,199,0,0,0,0,
3936086,14,35,232,0,0,0,0,
3936086,6,23,138,0,0,0,0,
3936086,15,83,535,0,0,0,0,
3936086,8,208,1302,0,0,0,1,
3936086,16,74,450,0,0,0,0,
3936086,12,52,372,0,0,0,0,
3936086,11,54,334,0,0,0,0,
3936086,5,70,423,0,0,0,0,
3936086,1,265,1644,1,0,0,1,
3936086,3,51,366,0,0,0,0,
3936086,2,19,127,0,0,0,0,
3936089,4,136,753,0,0,0,0,
3936089,2,53,323,0,0,0,0,
3936089,3,82,502,0,0,0,0,
3936089,5,52,279,0,0,0,0,
3936089,1,170,1093,0,0,0,1,
3936102,1,84,568,0,0,0,1,
3936102,6,17,115,0,0,0,0,
3936102,3,38,220,0,0,0,0,
3936102,2,42,267,0,0,0,0,
3936102,4,20,146,0,0,0,0,
3936102,5,24,151,0,0,0,0,
3936103,1,268,1601,0,0,0,1,
3936103,2,32,193,0,0,0,0,
3936103,4,17,93,0,0,0,0,
3936103,3,27,147,0,0,0,0,
3936109,5,46,276,0,0,0,0,
3936109,3,51,267,0,0,0,0,
3936109,1,197,1156,0,0,0,1,
3936109,4,60,333,0,0,0,0,
3936109,2,59,357,0,0,0,0,
3936110,2,33,186,0,0,0,0,
3936110,4,35,220,0,0,0,0,
3936110,3,33,194,0,0,0,0,
3936110,1,259,1526,0,0,0,1,
3936112,2,43,257,0,0,0,0,
3936112,1,231,1402,0,0,0,1,
3936112,3,59,355,0,0,0,0,
3936113,3,47,278,0,0,0,0,
3936113,8,84,511,0,0,0,1,
3936113,4,36,209,0,0,0,0,
3936113,7,65,388,0,0,0,0,
3936113,1,104,685,0,0,0,1,
3936113,9,38,230,0,0,0,0,
3936113,2,36,221,0,0,0,0,
3936113,11,27,169,0,0,0,0,
3936113,12,22,125,0,0,0,0,
3936113,5,21,128,0,0,0,0,
3936113,10,32,201,0,0,0,0,
3936113,6,65,387,0,0,0,0,
3936117,3,36,209,0,0,0,0,
3936117,5,31,187,0,0,0,0,
3936117,2,30,208,0,0,0,0,
3936117,4,27,151,0,0,0,0,
3936117,6,32,192,0,0,0,0,
3936117,1,173,1159,0,0,0,1,
3936118,16,14,85,0,0,0,0,
3936118,8,26,166,0,0,0,0,
3936118,26,28,165,0,0,0,0,
3936118,4,14,84,0,0,0,0,
3936118,21,205,1328,0,0,0,1,
3936118,25,56,352,0,0,0,0,
3936118,7,13,90,0,0,0,0,
3936118,3,53,322,0,0,0,0,
3936118,2,77,482,0,0,0,0,
3936118,6,93,572,0,0,0,0,
3936118,15,53,323,0,0,0,0,
3936118,24,216,1411,0,0,0,1,
3936118,22,56,345,0,0,0,0,
3936118,17,52,342,0,0,0,0,
3936118,30,194,1232,0,0,0,1,
3936118,23,55,340,0,0,0,0,
3936118,1,174,1120,0,0,0,1,
3936118,14,77,483,0,0,0,0,
3936118,32,55,340,0,0,0,0,
3936118,27,54,336,0,0,0,0,
3936118,11,55,340,0,0,0,0,
3936118,19,56,345,0,0,0,0,
3936118,29,55,341,0,0,0,0,
3936118,31,56,345,0,0,0,0,
3936118,12,221,1439,0,0,0,1,
3936118,13,13,93,0,0,0,0,
3936118,20,55,340,0,0,0,0,
3936118,28,56,346,0,0,0,0,
3936118,9,26,180,0,0,0,0,
3936118,10,56,344,0,0,0,0,
3936118,5,52,341,0,0,0,0,
3936118,18,93,573,0,0,0,0,
3936119,4,280,1830,0,0,0,1,5433630.0
3936119,6,59,373,0,0,0,0,5433630.0
3936119,5,19,118,0,0,0,0,5433630.0
3936119,3,218,1490,0,0,0,1,5433630.0
3936119,1,237,1563,0,0,0,1,5433630.0
3936119,2,19,109,0,0,0,0,5433630.0
3936121,2,116,723,0,0,0,1,
3936121,4,55,306,0,0,0,0,
3936121,1,136,808,0,0,0,1,
3936121,3,17,97,0,0,0,0,
3936123,4,20,129,0,0,0,0,
3936123,1,192,1251,0,0,0,1,
3936123,2,62,424,0,0,0,0,
3936123,3,36,220,0,0,0,0,
3936123,5,277,1856,2,0,0,1,
3936126,14,50,340,0,0,0,0,
3936126,3,55,352,0,0,0,0,
3936126,9,35,197,0,0,0,0,
3936126,6,15,77,0,0,0,0,
3936126,1,372,2472,0,0,0,1,
3936126,11,400,2651,0,0,0,1,
3936126,8,37,206,0,0,0,0,
3936126,13,42,268,0,0,0,0,
3936126,4,45,295,0,0,0,0,
3936126,10,36,195,0,0,0,0,
3936126,7,47,282,0,0,0,0,
3936126,2,35,211,0,0,0,0,
3936126,5,65,463,0,0,0,0,
3936126,12,34,202,0,0,0,0,
3936127,3,102,672,0,0,0,1,
3936127,6,18,113,0,0,0,0,
3936127,1,126,853,0,0,0,1,
3936127,5,45,287,0,0,0,0,
3936127,4,46,294,0,0,0,0,
3936127,2,23,138,0,0,0,0,
3936133,3,240,1490,0,0,0,1,
3936133,2,40,247,0,0,0,0,
3936133,1,403,2464,0,0,0,1,
3936133,4,51,290,0,0,0,0,
3936134,1,113,738,0,0,0,1,
