case_row_id,case_number,case_number_raw,district_id,party_row_count,party_type,name,name_long
12946,1:05-cv-05142,1:05-cv-05142-RMB-AMD,njd,64637,Counter Claimant,"IVAX PHARMACEUTICALS, INC.","IVAX PHARMACEUTICALS, INC."
12947,1:05-cv-05151,1:05-cv-05151-RCC,nysd,64644,Defendant,"Maximum Impact, Inc.","Maximum Impact, Inc."
12948,1:05-cv-05161,1:05-cv-05161,ilnd,64647,Defendant,"Transmarket Group, L.L.C.,","Transmarket Group, L.L.C.,"
12949,1:05-cv-05164,1:05-cv-05164,ilnd,4,Counter Claimant,"FUTUREPATH TRADING, LLC","FUTUREPATH TRADING, LLC"
12950,1:05-cv-05187,1:05-cv-05187,ilnd,64662,Counter Claimant,BK Entertainment Inc,BK Entertainment Inc
12951,1:05-cv-05190,1:05-cv-05190,ilnd,64665,Defendant,"Brose North America, Inc.","Brose North America, Inc."
12952,1:05-cv-05220,1:05-cv-05220,ilnd,491440,Defendant,"Dick's Sporting Goods, Inc.","Dick's Sporting Goods, Inc."
12953,1:05-cv-05368,1:05-cv-05368,ilnd,64669,Counter Claimant,"J.W. Peters, Inc.","J.W. Peters, Inc."
12954,1:05-cv-05373,1:05-cv-05373,ilnd,64683,Counter Claimant,"Sandoz, Inc.","Sandoz, Inc."
12955,1:05-cv-05378,1:05-cv-05378,ilnd,64690,Defendant,"Ryt-Way Industries, Inc.","Ryt-Way Industries, Inc."
12956,1:05-cv-05385,1:05-cv-05385,ilnd,64695,Counter Claimant,"Universal Holdings, Inc.","Universal Holdings, Inc. an Illinois corporation"
12957,1:05-cv-05393,1:05-cv-05393,ilnd,64698,Defendant,"Centennial Productions, Inc.","Centennial Productions, Inc. a Minnesota corporation doing business as healthandfitnessnews.com"
12958,1:05-cv-05414,1:05-cv-05414,ilnd,64704,Counter Claimant,"Zimmer, Inc.","Zimmer, Inc. a Delaware Corporation"
12959,1:05-cv-05436,1:05-cv-05436-GEL,nysd,64708,Defendant,"Comcom Systems, Inc.","Comcom Systems, Inc."
12960,1:05-cv-05526,1:05-cv-05526,ilnd,64712,Counter Claimant,"Mizuno, USA, Inc.","Mizuno, USA, Inc."
12961,1:05-cv-05587,1:05-cv-05587-RO,nysd,434904,Defendant,"Interburn Enterprises, Inc","Interburn Enterprises, Inc TERMINATED: 12/22/2005"
12962,1:05-cv-05594,1:05-cv-05594-SJ-CLP,nyed,64715,Defendant,Kiska Construction Corporation,Kiska Construction Corporation
12963,1:05-cv-05620,1:05-cv-05620,ilnd,64731,Counter Claimant,"Sanyo Electric Co., Ltd.","Sanyo Electric Co., Ltd."
12964,1:05-cv-05622,1:05-cv-05622,ilnd,64792,Counter Claimant,Muller Martini Corp.,Muller Martini Corp.
12965,1:05-cv-05626,1:05-cv-05626-RLE-RLE,nysd,64804,Counter Claimant,"Taylor Made Golf Company, Inc.","Taylor Made Golf Company, Inc."
12966,1:05-cv-05709,1:05-cv-05709-RMB-JBR,njd,64808,Counter Claimant,"BUFF AND SHINE MANUFACTURING, INC.","BUFF AND SHINE MANUFACTURING, INC."
12967,1:05-cv-05758,1:05-cv-05758,ilnd,64811,Defendant,"Baby Dayz Co., Inc.","Baby Dayz Co., Inc."
12968,1:05-cv-05791,1:05-cv-05791-JSR-JCF,nysd,64816,Counter Claimant,Matsushita Electric Corporation of America,Matsushita Electric Corporation of America
12969,1:05-cv-05799,1:05-cv-05799,ilnd,64822,Defendant,CDW Corporation,CDW Corporation
12971,1:05-cv-05826,1:05-cv-05826,ilnd,515628,Defendant,"Ansell Healthcare Products, Inc.","Ansell Healthcare Products, Inc. TERMINATED: 10/25/2005"
12972,1:05-cv-05874,1:05-cv-05874-ILG-JO,nyed,64835,Counter Claimant,"World-Link Telecom, Inc.","World-Link Telecom, Inc. a New Jersey corporation"
12973,1:05-cv-05881,1:05-cv-05881-RPP,nysd,64840,Defendant,"Cedartech, Inc.","Cedartech, Inc."
12974,1:05-cv-05896,1:05-cv-05896-JES,nysd,64844,Counter Claimant,"Pathway for Learning Products, Inc.","Pathway for Learning Products, Inc."
12975,1:05-cv-05935,1:05-cv-05935,ilnd,64848,Defendant,"Deltana Enterprises, Inc.","Deltana Enterprises, Inc."
12976,1:05-cv-05936,1:05-cv-05936-KMW,nysd,478702,Counter Claimant,"TV Products USA, Inc.","TV Products USA, Inc."
12977,1:05-cv-05964,1:05-cv-05964-JEI-AMD,njd,64858,Counter Claimant,MIKOHN GAMING CORP.,MIKOHN GAMING CORP.
12978,1:05-cv-06002,1:05-cv-06002,ilnd,64864,Counter Claimant,"Cardinal Health 200, Inc.","Cardinal Health 200, Inc."
12979,1:05-cv-06003,1:05-cv-06003,ilnd,64869,Defendant,"Ansell Healthcare Products, Inc.","Ansell Healthcare Products, Inc. a Delaware corporation"
12980,1:05-cv-06004,1:05-cv-06004,ilnd,64885,Counter Claimant,"Sempermed, Inc.","Sempermed, Inc. a Delaware corporation"
12981,1:05-cv-06041,1:05-cv-06041-JGK,nysd,566643,Counter Claimant,TiVo Inc,TiVo Inc
12982,1:05-cv-06095,1:05-cv-06095,ilnd,64904,Defendant,Breath Limited,Breath Limited
12983,1:05-cv-06110,1:05-cv-06110,ilnd,4,Counter Claimant,"Western Piece Dyers & Finishers, Inc.","Western Piece Dyers & Finishers, Inc."
12984,1:05-cv-06181,1:05-cv-06181,ilnd,64967,Defendant,"Hurco Technologies, Inc.","Hurco Technologies, Inc."
12985,1:05-cv-06265,1:05-cv-06265,ilnd,64969,Defendant,"Orc Software, Inc.","Orc Software, Inc."
12986,1:05-cv-06304,1:05-cv-06304,ilnd,64973,Counter Claimant,"Siemon Company, The","Siemon Company, The"
12987,1:05-cv-06310,1:05-cv-06310,ilnd,64977,Defendant,Protex International Corp.,Protex International Corp. a New York corporation
12988,1:05-cv-06322,1:05-cv-06322-DC,nysd,64983,Counter Claimant,Scanner Technologies Corporation,Scanner Technologies Corporation
12989,1:05-cv-06325,1:05-cv-06325-RO,nysd,64987,Defendant,Pelco,Pelco
12990,1:05-cv-06342,1:05-cv-06342,ilnd,64990,Counter Claimant,"- Blackhawk Molding Co., Inc.","- Blackhawk Molding Co., Inc. an Illinois Corporation"
12991,1:05-cv-06372,1:05-cv-06372,ilnd,64995,Defendant,Reigncom Co. Ltd.,Reigncom Co. Ltd.
12992,1:05-cv-06428,1:05-cv-06428,ilnd,64998,Defendant,Sorensen Research & Development Trust,Sorensen Research & Development Trust
12993,1:05-cv-06536,1:05-cv-06536,ilnd,65001,Defendant,Samsung Electronics America Inc,Samsung Electronics America Inc
12994,1:05-cv-06542,1:05-cv-06542,ilnd,65005,Defendant,"Rexon Industrial Corp., Ltd.","Rexon Industrial Corp., Ltd. a Taiwanese corporation"
12995,1:05-cv-06558,1:05-cv-06558-RMB,nysd,65008,Defendant,"Mercantile Wholesale, Inc.","Mercantile Wholesale, Inc."
12996,1:05-cv-06561,1:05-cv-06561,ilnd,65015,Counter Claimant,"Mylan Pharmaceuticals, Inc.","Mylan Pharmaceuticals, Inc. a West Virginia corporation,"
12997,1:05-cv-06714,1:05-cv-06714,ilnd,65019,Counter Claimant,Illinois Bell Telephone Company,Illinois Bell Telephone Company
12998,1:05-cv-06748,1:05-cv-06748,ilnd,65022,Defendant,Phillips Manufacturing Co.,Phillips Manufacturing Co.
12999,1:05-cv-06781,1:05-cv-06781-GBD,nysd,65024,Defendant,The John Renau Collection Inc.,The John Renau Collection Inc.
13000,1:05-cv-06788,1:05-cv-06788,ilnd,65027,Defendant,Four Paws Products Ltd.,Four Paws Products Ltd.
13001,1:05-cv-06869,1:05-cv-06869,ilnd,65063,Counter Claimant,Travelocity.Com Inc.,Travelocity.Com Inc. TERMINATED: 06/18/2007
13002,1:05-cv-06895,1:05-cv-06895,ilnd,65074,Counter Claimant,Motorola Inc,Motorola Inc
13003,1:05-cv-06940,1:05-cv-06940,ilnd,65079,Defendant,"Fasteners for Retail, Inc.","Fasteners for Retail, Inc. an Ohio corporation"
13004,1:05-cv-06947,1:05-cv-06947,ilnd,65082,Defendant,"On The Marc, Inc.","On The Marc, Inc."
13005,1:05-cv-07042,1:05-cv-07042-DLC,nysd,65088,Counter Claimant,David Gluckman,David Gluckman
13006,1:05-cv-07063,1:05-cv-07063,ilnd,65095,Defendant,"Denon Electronics (USA), LLC","Denon Electronics (USA), LLC"
13007,1:05-cv-07127,1:05-cv-07127,ilnd,65102,Counter Claimant,"GMI Holdings, Inc.","GMI Holdings, Inc."
13008,1:05-cv-07133,1:05-cv-07133,ilnd,65105,Defendant,"The Gap, Inc.","The Gap, Inc."
13009,1:05-cv-07157,1:05-cv-07157,ilnd,65107,Defendant,Enertech Corporation,Enertech Corporation
13010,1:05-cv-07160,1:05-cv-07160,ilnd,65109,Defendant,Cellco Partnership,Cellco Partnership doing business as Verizon Wireless
13011,1:05-cv-07459,1:05-cv-07459-RJH,nysd,65113,Counter Claimant,"Bosch Security Systems, Inc.","Bosch Security Systems, Inc."
13012,1:05-cv-07495,1:05-cv-07495-PAC,nysd,65117,Defendant,Acacia Global Acqisition Corp.,Acacia Global Acqisition Corp.
13013,1:05-cv-07665,1:05-cv-07665-FM,nysd,65120,Counter Claimant,Kevin McKeown,Kevin McKeown
13014,1:05-cv-07752,1:05-cv-07752-NRB,nysd,65125,Defendant,"Elevator Entrances, Inc. (EEI)","Elevator Entrances, Inc. (EEI)"
13015,1:05-cv-07780,1:05-cv-07780-VM,nysd,501133,Defendant,DataTreasury  Corporation,DataTreasury  Corporation
13016,1:05-cv-07799,1:05-cv-07799-KMK,nysd,494771,Defendant,"Watson Laboratories, Inc.","Watson Laboratories, Inc."
13017,1:05-cv-07820,1:05-cv-07820-HB,nysd,65127,Defendant,Sun Pharmaceuticals Ind.,Sun Pharmaceuticals Ind.
13018,1:05-cv-07891,1:05-cv-07891-AKH-LMS,nysd,65134,ADR Provider,Frost & Sullivan,Frost & Sullivan
13019,1:05-cv-08023,1:05-cv-08023-WHP,nysd,65162,Cross Claimant,"Howard Industries, Inc.","Howard Industries, Inc. Lighting Products Division"
13020,1:05-cv-08055,1:05-cv-08055-SHS,nysd,65168,Counter Claimant,"Cobalt Pharmaceuticals, Inc.","Cobalt Pharmaceuticals, Inc."
13021,1:05-cv-08093,1:05-cv-08093-LTS-JLC,nysd,65176,Counter Claimant,"Biomedical Enterprises, Inc.","Biomedical Enterprises, Inc."
13022,1:05-cv-08184,1:05-cv-08184-WHP,nysd,65180,Defendant,"Tormont Publications, Inc.","Tormont Publications, Inc. TERMINATED: 07/28/2006"
13023,1:05-cv-08227,1:05-cv-08227-LBS,nysd,65186,Counter Claimant,"Sasha Handbags, Inc.","Sasha Handbags, Inc."
13024,1:05-cv-08339,1:05-cv-08339-NRB,nysd,65190,Defendant,"Mindwrap, Inc.","Mindwrap, Inc."
13025,1:05-cv-08340,1:05-cv-08340-JGK,nysd,533645,Defendant,Sawhorse Enterprises Inc,Sawhorse Enterprises Inc
13026,1:05-cv-08471,1:05-cv-08471-JGK,nysd,65194,Defendant,Somethingsexyplant.com,Somethingsexyplant.com
13027,1:05-cv-08607,1:05-cv-08607-MGC,nysd,65196,Defendant,"U.S.A. Studs, Inc.","U.S.A. Studs, Inc."
13028,1:05-cv-08903,1:05-cv-08903-RO,nysd,449334,Defendant,"IMPAX LABORATORIES, INC.","IMPAX LABORATORIES, INC. TERMINATED: 01/20/2006"
13029,1:05-cv-08909,1:05-cv-08909-DLC,nysd,65203,Defendant,William Hemmingway,William Hemmingway
13030,1:05-cv-08982,1:05-cv-08982-SHS,nysd,65205,Defendant,"Avon Products, Inc.","Avon Products, Inc."
13031,1:05-cv-09089,1:05-cv-09089-BSJ,nysd,65216,Counter Claimant,Ranbaxy Inc.,Ranbaxy Inc.
13032,1:05-cv-09167,1:05-cv-09167-LAK,nysd,65227,Defendant,Esq. Mark Freidman,Esq. Mark Freidman
13033,1:05-cv-09267,1:05-cv-09267-LAP,nysd,65229,Defendant,The Bramton Corporation,The Bramton Corporation
13034,1:05-cv-09342,1:05-cv-09342-JES,nysd,65232,Counter Claimant,"Miraial Co., Ltd.","Miraial Co., Ltd. a Japanese corporation"
13035,1:05-cv-09388,1:05-cv-09388-SHS,nysd,65241,Defendant,Metro-Goldwyn-Mayer,Metro-Goldwyn-Mayer
13036,1:05-cv-09502,1:05-cv-09502-RCC,nysd,65243,Defendant,"Capmatic, Ltd.","Capmatic, Ltd."
13037,1:05-cv-09546,1:05-cv-09546-LMM-THK,nysd,65246,Counter Claimant,"Infocrossing, Inc.","Infocrossing, Inc."
13038,1:05-cv-09642,1:05-cv-09642-RJH,nysd,65257,Counter Claimant,"Pro-Innovative Concepts, Inc.","Pro-Innovative Concepts, Inc."
13039,1:05-cv-09648,1:05-cv-09648-JES-MHD,nysd,65263,Counter Claimant,Atlas Pen & Pencil Corp.,Atlas Pen & Pencil Corp.
13040,1:05-cv-09789,1:05-cv-09789-RJH,nysd,65266,Defendant,"Slocum Enterprises, Inc.","Slocum Enterprises, Inc. an Oregon Corporation"
13041,1:05-cv-09920,1:05-cv-09920-KMW-HBP,nysd,65269,Defendant,Nokia America Corp.,Nokia America Corp.
13042,1:05-cv-09942,1:05-cv-09942-GBD,nysd,65271,Defendant,"Documentum, Inc.","Documentum, Inc."
13043,1:05-cv-10020,1:05-cv-10020-DPW,mad,65275,Counter Claimant,The Caldwell Manufacturing Company,The Caldwell Manufacturing Company
13044,1:05-cv-10086,1:05-cv-10086-RMB,nysd,65280,Counter Claimant,"Ortronics, Inc.","Ortronics, Inc."
13045,1:05-cv-10117,1:05-cv-10117-DML-CEB,mied,65283,Defendant,"Advanced Drainage Systems, Incorporated","Advanced Drainage Systems, Incorporated an Ohio Corporation"
13046,1:05-cv-10191,1:05-cv-10191-RCC,nysd,65287,Counter Claimant,"National Fashions Imports, Inc.","National Fashions Imports, Inc."
13047,1:05-cv-10263,1:05-cv-10263-PKC,nysd,474786,Defendant,RadioShack Corporation,RadioShack Corporation
13048,1:05-cv-10279,1:05-cv-10279-GAO,mad,65292,Defendant,"The Encore Group, Inc.","The Encore Group, Inc."
13049,1:05-cv-10296,1:05-cv-10296-DLC,nysd,65295,Defendant,Fair Isaac Corporation,Fair Isaac Corporation
13050,1:05-cv-10367,1:05-cv-10367-RWZ,mad,65299,Defendant,Patrick Treado,Patrick Treado
13051,1:05-cv-10395,1:05-cv-10395-NG,mad,65304,Counter Claimant,"Figi Acquisition Company, LLC","Figi Acquisition Company, LLC"
13052,1:05-cv-10408,1:05-cv-10408-NG,mad,442976,Defendant,"ALCO INDUSTRIES, INC","ALCO INDUSTRIES, INC"
13053,1:05-cv-10415,1:05-cv-10415-WGY,mad,65309,Counter Claimant,"Litex, Inc.","Litex, Inc."
13054,1:05-cv-10504,1:05-cv-10504-NMG,mad,65313,ADR Provider,ADR Panel member,ADR Panel member TERMINATED: 03/03/2006
13055,1:05-cv-10505,1:05-cv-10505-LMM,nysd,65320,Defendant,"Blazer Products, Incorporated","Blazer Products, Incorporated"
13056,1:05-cv-10506,1:05-cv-10506-LMM,nysd,65322,Defendant,"Gargoyle Sales & Marketing Group, Inc.","Gargoyle Sales & Marketing Group, Inc."
13057,1:05-cv-10614,1:05-cv-10614-GAO,mad,514924,Counter Claimant,"Vision Biosystems, Inc.","Vision Biosystems, Inc."
13058,1:05-cv-10626,1:05-cv-10626-LMM-HBP,nysd,65325,Counter Claimant,Toshiba Corporation,Toshiba Corporation
13059,1:05-cv-10651,1:05-cv-10651-GBD,nysd,65331,Defendant,Does,Does
13060,1:05-cv-10668,1:05-cv-10668-RJH,nysd,65335,Counter Claimant,"Toyo Electric Manufacturing Company, Ltd.","Toyo Electric Manufacturing Company, Ltd."
13061,1:05-cv-10671,1:05-cv-10671-DPW,mad,65341,Counter Claimant,"Spire Biomedical, Inc.,","Spire Biomedical, Inc.,"
13062,1:05-cv-10682,1:05-cv-10682-RCL,mad,426667,Defendant,U.S. States Pipe & Foundry Co.,U.S. States Pipe & Foundry Co.
13063,1:05-cv-10745,1:05-cv-10745-PKC,nysd,65358,Counter Claimant,Jar Chen Wang,Jar Chen Wang
13064,1:05-cv-10797,1:05-cv-10797-GBD,nysd,65363,Defendant,Eastman Kodak Company,Eastman Kodak Company
13065,1:05-cv-10813,1:05-cv-10813-RCL,mad,453176,Defendant,WATTS WATER TECHNOLOGIES INC,WATTS WATER TECHNOLOGIES INC
13066,1:05-cv-10847,1:05-cv-10847-JLT,mad,480132,Defendant,"Rose Industries, Inc","Rose Industries, Inc"
13067,1:05-cv-10850,1:05-cv-10850-RWZ,mad,65366,Counter Claimant,IPG Photonics Corporation,IPG Photonics Corporation
13068,1:05-cv-10854,1:05-cv-10854-JLT,mad,482252,Defendant,"Dennis East International, Inc.","Dennis East International, Inc."
13069,1:05-cv-10885,1:05-cv-10885-WGY,mad,533982,Defendant,"Christmas Tree Shops, Inc.","Christmas Tree Shops, Inc."
13070,1:05-cv-10901,1:05-cv-10901-VM,nysd,65369,Defendant,Data Management Products Inc.,Data Management Products Inc.
13071,1:05-cv-10909,1:05-cv-10909-PBS,mad,458335,Defendant,Catalog Favorites,Catalog Favorites
13072,1:05-cv-10914,1:05-cv-10914-RGS,mad,65371,Defendant,Urus Industrial Corporation,Urus Industrial Corporation
13073,1:05-cv-10945,1:05-cv-10945-WGY,mad,65375,Counter Claimant,Architectural Lighting Systems,"Architectural Lighting Systems a division of Arch Lighting Group, a Rhode Island Corporation"
13074,1:05-cv-10990,1:05-cv-10990-DPW,mad,571983,Counter Claimant,Harman International Industries Inc,Harman International Industries Inc
13075,1:05-cv-11001,1:05-cv-11001-EFH,mad,65391,Counter Claimant,"Inchworm, Inc.","Inchworm, Inc."
13076,1:05-cv-11061,1:05-cv-11061-EFH,mad,507998,Counter Claimant,Nextel Communications Inc,Nextel Communications Inc
13077,1:05-cv-11062,1:05-cv-11062-EFH,mad,65427,Counter Claimant,"Boston Communications Group, Inc.","Boston Communications Group, Inc."
13078,1:05-cv-11098,1:05-cv-11098-GAO,mad,65431,Counter Claimant,"L-3 Communications Avionics Systems, Inc.","L-3 Communications Avionics Systems, Inc. a Delaware corporation"
13079,1:05-cv-11219,1:05-cv-11219-RGS,mad,493280,Counter Defendant,"OFS Fitel, LLC","OFS Fitel, LLC"
13080,1:05-cv-11233,1:05-cv-11233-DPW,mad,476649,Defendant,ZIH Corporation,ZIH Corporation
13081,1:05-cv-11240,1:05-cv-11240-GAO,mad,478490,Counter Claimant,"Meridian Design, Inc.","Meridian Design, Inc."
13082,1:05-cv-11298,1:05-cv-11298-DPW,mad,4,Consol Counter Defendant,Enterasys Networks Inc.,Enterasys Networks Inc.
13083,1:05-cv-11367,1:05-cv-11367-WGY,mad,453729,Counter Claimant,"The Holmes Group, Inc.","The Holmes Group, Inc."
13084,1:05-cv-11424,1:05-cv-11424-GAO,mad,533644,Defendant,"Spin Master, Ltd.","Spin Master, Ltd."
13085,1:05-cv-11511,1:05-cv-11511-DPW,mad,549713,Defendant,"International Medsurg Connection, Inc.,","International Medsurg Connection, Inc.,"
13086,1:05-cv-11536,1:05-cv-11536-RGS,mad,65442,Defendant,"Pacific Enterprises, LLC","Pacific Enterprises, LLC"
13087,1:05-cv-11537,1:05-cv-11537-RCL,mad,462108,Defendant,"Don Mechanic Enterprises, LTD.,","Don Mechanic Enterprises, LTD.,"
13088,1:05-cv-11599,1:05-cv-11599-RCL,mad,65445,Counter Claimant,"Master Industries, INC.,","Master Industries, INC.,"
13089,1:05-cv-11605,1:05-cv-11605-RGS,mad,65451,Defendant,"Transoceanic Cable Ship Company, Incorporated","Transoceanic Cable Ship Company, Incorporated"
13090,1:05-cv-11665,1:05-cv-11665-RGS,mad,541841,Counter Defendant,"Furukawa Electric North America, Inc.","Furukawa Electric North America, Inc."
13091,1:05-cv-11768,1:05-cv-11768-GAO,mad,514887,Counter Claimant,"Klein Electronics, Inc.","Klein Electronics, Inc."
13092,1:05-cv-11804,1:05-cv-11804-NG,mad,65454,Defendant,Nitinol Medical Technologies Inc.,"Nitinol Medical Technologies Inc. doing business asNMT Medical, Inc."
13093,1:05-cv-11839,1:05-cv-11839-REK,mad,65458,Defendant,John Tate,John Tate
13094,1:05-cv-11848,1:05-cv-11848-JLT,mad,471961,Defendant,Current Inc.,Current Inc.
13095,1:05-cv-11852,1:05-cv-11852-JLT,mad,529316,Counter Claimant,"Fastcap, LLC","Fastcap, LLC"
13096,1:05-cv-11883,1:05-cv-11883-WGY,mad,65461,Counter Claimant,"Sky Technologies, LLC","Sky Technologies, LLC"
13097,1:05-cv-11885,1:05-cv-11885-NG,mad,7,Counter Claimant,John M. Gill,John M. Gill
13098,1:05-cv-11905,1:05-cv-11905-EFH,mad,65477,Counter Claimant,Rollerblade USA Corp.,Rollerblade USA Corp.
13099,1:05-cv-11992,1:05-cv-11992-RWZ,mad,65485,ADR Provider,Marianne B. Bowler,Marianne B. Bowler
13100,1:05-cv-12084,1:05-cv-12084-RCL,mad,65500,Defendant,Gen-Probe Incorporated,Gen-Probe Incorporated
13101,1:05-cv-12114,1:05-cv-12114-WGY,mad,65504,Counter Claimant,Kids Station (U.S.) Incorporated,Kids Station (U.S.) Incorporated
13102,1:05-cv-12140,1:05-cv-12140-RGS,mad,65508,Counter Claimant,Kansas International Ltd,Kansas International Ltd
13103,1:05-cv-12142,1:05-cv-12142-WGY,mad,65513,Defendant,Anthony Mark Kvenvold,Anthony Mark Kvenvold
13104,1:05-cv-12193,1:05-cv-12193-DPW,mad,65517,Defendant,"ROSE ART INDUSTRIES, INC.,","ROSE ART INDUSTRIES, INC.,"
13105,1:05-cv-12227,1:05-cv-12227-PBS,mad,65519,Defendant,PetEdge,PetEdge
13106,1:05-cv-12235,1:05-cv-12235-DPW,mad,65522,Counter Claimant,Extreme Networks Inc,Extreme Networks Inc
13107,1:05-cv-12237,1:05-cv-12237-WGY,mad,65531,Amicus,"Ortho Biotech Products, L.P.","Ortho Biotech Products, L.P."
13108,1:05-cv-12245,1:05-cv-12245-WGY,mad,65543,Defendant,"Bed, Bath and Beyond, Inc.","Bed, Bath and Beyond, Inc."
13109,1:05-cv-12285,1:05-cv-12285-RCL,mad,65547,Counter Claimant,"Mobular Technologies, Inc.,","Mobular Technologies, Inc.,"
13110,1:05-cv-12327,1:05-cv-12327-NG,mad,65553,Defendant,"Clinical Innovations, LLC","Clinical Innovations, LLC"
13111,1:05-cv-12397,1:05-cv-12397-RCL,mad,65556,Defendant,"LN International, INC.","LN International, INC."
13112,1:05-cv-12424,1:05-cv-12424-RGS,mad,65563,Counter Claimant,"Innovasystems, Inc.","Innovasystems, Inc."
13113,1:05-cv-12429,1:05-cv-12429-MLW,mad,65567,Defendant,Edward Lewis Tobinick,Edward Lewis Tobinick
13114,1:05-cv-12448,1:05-cv-12448-MLW,mad,65569,Defendant,"Applied Research Systems ARS Holding, NV","Applied Research Systems ARS Holding, NV"
13115,1:05-cv-12572,1:05-cv-12572-NMG,mad,1,Counter Claimant,Baxter Healthcare Corp.,"Baxter Healthcare Corp. a Delaware Corporation formerly known as Baxter Pharmaceutical Products, Inc."
13116,1:05-cv-12614,1:05-cv-12614-RCL,mad,65571,Defendant,Tai Ning Tang,Tai Ning Tang
13117,1:05-cv-20159,1:05-cv-20159-SH,flsd,65574,Defendant,"Rodar Distribution Co, LLC","Rodar Distribution Co, LLC doing business as Rodar Corporation"
13118,1:05-cv-20405,1:05-cv-20405-MGC,flsd,65576,Defendant,"Aqua Creek Products, LLC","Aqua Creek Products, LLC a Montana limited liability company"
13119,1:05-cv-20481,1:05-cv-20481-FAM,flsd,65581,Defendant,Luis A. Ramirez,Luis A. Ramirez
13120,1:05-cv-20586,1:05-cv-20586-MGC,flsd,65583,Defendant,Applied Medical Resources Corporation,Applied Medical Resources Corporation
13121,1:05-cv-20754,1:05-cv-20754-DLG,flsd,65586,Defendant,"First Flight Birds, Inc.","First Flight Birds, Inc. a Florida corporation"
13122,1:05-cv-20755,1:05-cv-20755-WMH,flsd,65590,Defendant,"Propet International, Inc.","Propet International, Inc. a Florida corpoartion"
13123,1:05-cv-20906,1:05-cv-20906-MGC,flsd,493770,Counter Claimant,ABBOTT LABORATORIES,ABBOTT LABORATORIES
13124,1:05-cv-21046,1:05-cv-21046-JLK,flsd,65599,Counter Claimant,"Con-Way Transportation Services, Inc.","Con-Way Transportation Services, Inc."
13125,1:05-cv-21309,1:05-cv-21309-MGC,flsd,65607,Counter Claimant,Juan R. Hernandez,Juan R. Hernandez
13126,1:05-cv-22219,1:05-cv-22219-PAS,flsd,65610,Defendant,Accubanker,Accubanker
13127,1:05-cv-22411,1:05-cv-22411-PAS,flsd,65614,Defendant,"NeTel, Inc.","NeTel, Inc. also known as Tel3"
13128,1:05-cv-22634,1:05-cv-22634-JEM,flsd,65617,Defendant,Arthur Vanmoor,Arthur Vanmoor
13129,1:05-cv-22779,1:05-cv-22779-JLK,flsd,65622,Counter Claimant,"California Innovations, Inc.,","California Innovations, Inc.,"
